FLIGHT LOG
t, z, x, theta, rpm1, rpm2, v_z, v_x, omega, pred_theta, del_rpm
3266.000, -27037.344, 0.000, 0.000, 8466.130, 8466.130, 15.00, 0.00, 0.00, 0.000, 0.000
3267.000, -27018.941, 0.000, 0.000, 8468.836, 8468.836, 15.00, 0.00, 0.00, 0.000, 0.000
3268.000, -27000.535, 0.000, 0.000, 8471.540, 8471.540, 15.00, 0.00, 0.00, 0.000, 0.000
3269.000, -26982.127, 0.000, 0.000, 8474.242, 8474.242, 15.00, 0.00, 0.00, 0.000, 0.000
3270.000, -26963.716, 0.000, 0.000, 8476.942, 8476.942, 15.00, 0.00, 0.00, 0.000, 0.000
3271.000, -26945.302, 0.000, 0.000, 8479.641, 8479.641, 15.00, 0.00, 0.00, 0.000, 0.000
3272.000, -26926.886, 0.000, 0.000, 8482.337, 8482.337, 15.00, 0.00, 0.00, 0.000, 0.000
3273.000, -26908.467, 0.000, 0.000, 8485.032, 8485.032, 15.00, 0.00, 0.00, 0.000, 0.000
3274.000, -26890.046, 0.000, 0.000, 8487.725, 8487.725, 15.00, 0.00, 0.00, 0.000, 0.000
3275.000, -26871.622, 0.000, 0.000, 8490.416, 8490.416, 15.00, 0.00, 0.00, 0.000, 0.000
3276.000, -26853.195, 0.000, 0.000, 8493.105, 8493.105, 15.00, 0.00, 0.00, 0.000, 0.000
3277.000, -26834.766, 0.000, 0.000, 8495.792, 8495.792, 15.00, 0.00, 0.00, 0.000, 0.000
3278.000, -26816.334, 0.000, 0.000, 8498.478, 8498.478, 15.00, 0.00, 0.00, 0.000, 0.000
3279.000, -26797.899, 0.000, 0.000, 8501.161, 8501.161, 15.00, 0.00, 0.00, 0.000, 0.000
3280.000, -26779.462, 0.000, 0.000, 8503.843, 8503.843, 15.00, 0.00, 0.00, 0.000, 0.000
3281.000, -26761.022, 0.000, 0.000, 8506.523, 8506.523, 15.00, 0.00, 0.00, 0.000, 0.000
3282.000, -26742.579, 0.000, 0.000, 8509.201, 8509.201, 15.00, 0.00, 0.00, 0.000, 0.000
3283.000, -26724.134, 0.000, 0.000, 8511.878, 8511.878, 15.00, 0.00, 0.00, 0.000, 0.000
3284.000, -26705.687, 0.000, 0.000, 8514.552, 8514.552, 15.00, 0.00, 0.00, 0.000, 0.000
3285.000, -26687.236, 0.000, 0.000, 8517.225, 8517.225, 15.00, 0.00, 0.00, 0.000, 0.000
3286.000, -26668.783, 0.000, 0.000, 8519.895, 8519.895, 15.00, 0.00, 0.00, 0.000, 0.000
3287.000, -26650.327, 0.000, 0.000, 8522.564, 8522.564, 15.00, 0.00, 0.00, 0.000, 0.000
3288.000, -26631.869, 0.000, 0.000, 8525.231, 8525.231, 15.00, 0.00, 0.00, 0.000, 0.000
3289.000, -26613.408, 0.000, 0.000, 8527.896, 8527.896, 15.00, 0.00, 0.00, 0.000, 0.000
3290.000, -26594.945, 0.000, 0.000, 8530.560, 8530.560, 15.00, 0.00, 0.00, 0.000, 0.000
3291.000, -26576.479, 0.000, 0.000, 8533.221, 8533.221, 15.00, 0.00, 0.00, 0.000, 0.000
3292.000, -26558.010, 0.000, 0.000, 8535.881, 8535.881, 15.00, 0.00, 0.00, 0.000, 0.000
3293.000, -26539.539, 0.000, 0.000, 8538.539, 8538.539, 15.00, 0.00, 0.00, 0.000, 0.000
3294.000, -26521.065, 0.000, 0.000, 8541.195, 8541.195, 15.00, 0.00, 0.00, 0.000, 0.000
3295.000, -26502.588, 0.000, 0.000, 8543.849, 8543.849, 15.00, 0.00, 0.00, 0.000, 0.000
3296.000, -26484.109, 0.000, 0.000, 8546.501, 8546.501, 15.00, 0.00, 0.00, 0.000, 0.000
3297.000, -26465.628, 0.000, 0.000, 8549.151, 8549.151, 15.00, 0.00, 0.00, 0.000, 0.000
3298.000, -26447.143, 0.000, 0.000, 8551.800, 8551.800, 15.00, 0.00, 0.00, 0.000, 0.000
3299.000, -26428.656, 0.000, 0.000, 8554.447, 8554.447, 15.00, 0.00, 0.00, 0.000, 0.000
3300.000, -26410.167, 0.000, 0.000, 8557.091, 8557.091, 15.00, 0.00, 0.00, 0.000, 0.000
3301.000, -26391.675, 0.000, 0.000, 8559.734, 8559.734, 15.00, 0.00, 0.00, 0.000, 0.000
3302.000, -26373.180, 0.000, 0.000, 8562.376, 8562.376, 15.00, 0.00, 0.00, 0.000, 0.000
3303.000, -26354.683, 0.000, 0.000, 8565.015, 8565.015, 15.00, 0.00, 0.00, 0.000, 0.000
3304.000, -26336.183, 0.000, 0.000, 8567.652, 8567.652, 15.00, 0.00, 0.00, 0.000, 0.000
3305.000, -26317.680, 0.000, 0.000, 8570.288, 8570.288, 15.00, 0.00, 0.00, 0.000, 0.000
3306.000, -26299.175, 0.000, 0.000, 8572.922, 8572.922, 15.00, 0.00, 0.00, 0.000, 0.000
3307.000, -26280.668, 0.000, 0.000, 8575.554, 8575.554, 15.00, 0.00, 0.00, 0.000, 0.000
3308.000, -26262.158, 0.000, 0.000, 8578.184, 8578.184, 15.00, 0.00, 0.00, 0.000, 0.000
3309.000, -26243.645, 0.000, 0.000, 8580.812, 8580.812, 15.00, 0.00, 0.00, 0.000, 0.000
3310.000, -26225.129, 0.000, 0.000, 8583.438, 8583.438, 15.00, 0.00, 0.00, 0.000, 0.000
3311.000, -26206.611, 0.000, 0.000, 8586.063, 8586.063, 15.00, 0.00, 0.00, 0.000, 0.000
3312.000, -26188.091, 0.000, 0.000, 8588.686, 8588.686, 15.00, 0.00, 0.00, 0.000, 0.000
3313.000, -26169.568, 0.000, 0.000, 8591.306, 8591.306, 15.00, 0.00, 0.00, 0.000, 0.000
3314.000, -26151.042, 0.000, 0.000, 8593.925, 8593.925, 15.00, 0.00, 0.00, 0.000, 0.000
3315.000, -26132.514, 0.000, 0.000, 8596.542, 8596.542, 15.00, 0.00, 0.00, 0.000, 0.000
3316.000, -26113.983, 0.000, 0.000, 8599.158, 8599.158, 15.00, 0.00, 0.00, 0.000, 0.000
3317.000, -26095.450, 0.000, 0.000, 8601.771, 8601.771, 15.00, 0.00, 0.00, 0.000, 0.000
3318.000, -26076.914, 0.000, 0.000, 8604.383, 8604.383, 15.00, 0.00, 0.00, 0.000, 0.000
3319.000, -26058.376, 0.000, 0.000, 8606.992, 8606.992, 15.00, 0.00, 0.00, 0.000, 0.000
3320.000, -26039.835, 0.000, 0.000, 8609.600, 8609.600, 15.00, 0.00, 0.00, 0.000, 0.000
3321.000, -26021.291, 0.000, 0.000, 8612.206, 8612.206, 15.00, 0.00, 0.00, 0.000, 0.000
3322.000, -26002.745, 0.000, 0.000, 8614.810, 8614.810, 15.00, 0.00, 0.00, 0.000, 0.000
3323.000, -25984.196, 0.000, 0.000, 8617.413, 8617.413, 15.00, 0.00, 0.00, 0.000, 0.000
3324.000, -25965.645, 0.000, 0.000, 8620.013, 8620.013, 15.00, 0.00, 0.00, 0.000, 0.000
3325.000, -25947.091, 0.000, 0.000, 8622.612, 8622.612, 15.00, 0.00, 0.00, 0.000, 0.000
3326.000, -25928.535, 0.000, 0.000, 8625.208, 8625.208, 15.00, 0.00, 0.00, 0.000, 0.000
3327.000, -25909.976, 0.000, 0.000, 8627.803, 8627.803, 15.00, 0.00, 0.00, 0.000, 0.000
3328.000, -25891.415, 0.000, 0.000, 8630.396, 8630.396, 15.00, 0.00, 0.00, 0.000, 0.000
3329.000, -25872.851, 0.000, 0.000, 8632.987, 8632.987, 15.00, 0.00, 0.00, 0.000, 0.000
3330.000, -25854.284, 0.000, 0.000, 8635.577, 8635.577, 15.00, 0.00, 0.00, 0.000, 0.000
3331.000, -25835.715, 0.000, 0.000, 8638.164, 8638.164, 15.00, 0.00, 0.00, 0.000, 0.000
3332.000, -25817.143, 0.000, 0.000, 8640.750, 8640.750, 15.00, 0.00, 0.00, 0.000, 0.000
3333.000, -25798.569, 0.000, 0.000, 8643.333, 8643.333, 15.00, 0.00, 0.00, 0.000, 0.000
3334.000, -25779.993, 0.000, 0.000, 8645.915, 8645.915, 15.00, 0.00, 0.00, 0.000, 0.000
3335.000, -25761.414, 0.000, 0.000, 8648.495, 8648.495, 15.00, 0.00, 0.00, 0.000, 0.000
3336.000, -25742.832, 0.000, 0.000, 8651.073, 8651.073, 15.00, 0.00, 0.00, 0.000, 0.000
3337.000, -25724.248, 0.000, 0.000, 8653.650, 8653.650, 15.00, 0.00, 0.00, 0.000, 0.000
3338.000, -25705.661, 0.000, 0.000, 8656.224, 8656.224, 15.00, 0.00, 0.00, 0.000, 0.000
3339.000, -25687.072, 0.000, 0.000, 8658.797, 8658.797, 15.00, 0.00, 0.00, 0.000, 0.000
3340.000, -25668.480, 0.000, 0.000, 8661.367, 8661.367, 15.00, 0.00, 0.00, 0.000, 0.000
3341.000, -25649.885, 0.000, 0.000, 8663.936, 8663.936, 15.00, 0.00, 0.00, 0.000, 0.000
3342.000, -25631.289, 0.000, 0.000, 8666.503, 8666.503, 15.00, 0.00, 0.00, 0.000, 0.000
3343.000, -25612.689, 0.000, 0.000, 8669.068, 8669.068, 15.00, 0.00, 0.00, 0.000, 0.000
3344.000, -25594.087, 0.000, 0.000, 8671.631, 8671.631, 15.00, 0.00, 0.00, 0.000, 0.000
3345.000, -25575.483, 0.000, 0.000, 8674.193, 8674.193, 15.00, 0.00, 0.00, 0.000, 0.000
3346.000, -25556.876, 0.000, 0.000, 8676.752, 8676.752, 15.00, 0.00, 0.00, 0.000, 0.000
3347.000, -25538.267, 0.000, 0.000, 8679.310, 8679.310, 15.00, 0.00, 0.00, 0.000, 0.000
3348.000, -25519.655, 0.000, 0.000, 8681.866, 8681.866, 15.00, 0.00, 0.00, 0.000, 0.000
3349.000, -25501.040, 0.000, 0.000, 8684.420, 8684.420, 15.00, 0.00, 0.00, 0.000, 0.000
3350.000, -25482.423, 0.000, 0.000, 8686.972, 8686.972, 15.00, 0.00, 0.00, 0.000, 0.000
3351.000, -25463.804, 0.000, 0.000, 8689.522, 8689.522, 15.00, 0.00, 0.00, 0.000, 0.000
3352.000, -25445.182, 0.000, 0.000, 8692.071, 8692.071, 15.00, 0.00, 0.00, 0.000, 0.000
3353.000, -25426.558, 0.000, 0.000, 8694.617, 8694.617, 15.00, 0.00, 0.00, 0.000, 0.000
3354.000, -25407.931, 0.000, 0.000, 8697.162, 8697.162, 15.00, 0.00, 0.00, 0.000, 0.000
3355.000, -25389.301, 0.000, 0.000, 8699.705, 8699.705, 15.00, 0.00, 0.00, 0.000, 0.000
3356.000, -25370.669, 0.000, 0.000, 8702.246, 8702.246, 15.00, 0.00, 0.00, 0.000, 0.000
3357.000, -25352.035, 0.000, 0.000, 8704.785, 8704.785, 15.00, 0.00, 0.00, 0.000, 0.000
3358.000, -25333.398, 0.000, 0.000, 8707.322, 8707.322, 15.00, 0.00, 0.00, 0.000, 0.000
3359.000, -25314.759, 0.000, 0.000, 8709.857, 8709.857, 15.00, 0.00, 0.00, 0.000, 0.000
3360.000, -25296.117, 0.000, 0.000, 8712.391, 8712.391, 15.00, 0.00, 0.00, 0.000, 0.000
3361.000, -25277.473, 0.000, 0.000, 8714.922, 8714.922, 15.00, 0.00, 0.00, 0.000, 0.000
3362.000, -25258.826, 0.000, 0.000, 8717.452, 8717.452, 15.00, 0.00, 0.00, 0.000, 0.000
3363.000, -25240.177, 0.000, 0.000, 8719.980, 8719.980, 15.00, 0.00, 0.00, 0.000, 0.000
3364.000, -25221.525, 0.000, 0.000, 8722.506, 8722.506, 15.00, 0.00, 0.00, 0.000, 0.000
3365.000, -25202.870, 0.000, 0.000, 8725.030, 8725.030, 15.00, 0.00, 0.00, 0.000, 0.000
3366.000, -25184.214, 0.000, 0.000, 8727.552, 8727.552, 15.00, 0.00, 0.00, 0.000, 0.000
3367.000, -25165.555, 0.000, 0.000, 8730.073, 8730.073, 15.00, 0.00, 0.00, 0.000, 0.000
3368.000, -25146.893, 0.000, 0.000, 8732.591, 8732.591, 15.00, 0.00, 0.00, 0.000, 0.000
3369.000, -25128.229, 0.000, 0.000, 8735.108, 8735.108, 15.00, 0.00, 0.00, 0.000, 0.000
3370.000, -25109.562, 0.000, 0.000, 8737.623, 8737.623, 15.00, 0.00, 0.00, 0.000, 0.000
3371.000, -25090.893, 0.000, 0.000, 8740.136, 8740.136, 15.00, 0.00, 0.00, 0.000, 0.000
3372.000, -25072.222, 0.000, 0.000, 8742.647, 8742.647, 15.00, 0.00, 0.00, 0.000, 0.000
3373.000, -25053.548, 0.000, 0.000, 8745.156, 8745.156, 15.00, 0.00, 0.00, 0.000, 0.000
3374.000, -25034.871, 0.000, 0.000, 8747.663, 8747.663, 15.00, 0.00, 0.00, 0.000, 0.000
3375.000, -25016.192, 0.000, 0.000, 8750.169, 8750.169, 15.00, 0.00, 0.00, 0.000, 0.000
3376.000, -24997.511, 0.000, 0.000, 8752.673, 8752.673, 15.00, 0.00, 0.00, 0.000, 0.000
3377.000, -24978.827, 0.000, 0.000, 8755.174, 8755.174, 15.00, 0.00, 0.00, 0.000, 0.000
3378.000, -24960.141, 0.000, 0.000, 8757.674, 8757.674, 15.00, 0.00, 0.00, 0.000, 0.000
3379.000, -24941.452, 0.000, 0.000, 8760.172, 8760.172, 15.00, 0.00, 0.00, 0.000, 0.000
3380.000, -24922.761, 0.000, 0.000, 8762.668, 8762.668, 15.00, 0.00, 0.00, 0.000, 0.000
3381.000, -24904.067, 0.000, 0.000, 8765.163, 8765.163, 15.00, 0.00, 0.00, 0.000, 0.000
3382.000, -24885.371, 0.000, 0.000, 8767.655, 8767.655, 15.00, 0.00, 0.00, 0.000, 0.000
3383.000, -24866.673, 0.000, 0.000, 8770.146, 8770.146, 15.00, 0.00, 0.00, 0.000, 0.000
3384.000, -24847.972, 0.000, 0.000, 8772.634, 8772.634, 15.00, 0.00, 0.00, 0.000, 0.000
3385.000, -24829.268, 0.000, 0.000, 8775.121, 8775.121, 15.00, 0.00, 0.00, 0.000, 0.000
3386.000, -24810.562, 0.000, 0.000, 8777.606, 8777.606, 15.00, 0.00, 0.00, 0.000, 0.000
3387.000, -24791.854, 0.000, 0.000, 8780.089, 8780.089, 15.00, 0.00, 0.00, 0.000, 0.000
3388.000, -24773.143, 0.000, 0.000, 8782.570, 8782.570, 15.00, 0.00, 0.00, 0.000, 0.000
3389.000, -24754.430, 0.000, 0.000, 8785.049, 8785.049, 15.00, 0.00, 0.00, 0.000, 0.000
3390.000, -24735.715, 0.000, 0.000, 8787.527, 8787.527, 15.00, 0.00, 0.00, 0.000, 0.000
3391.000, -24716.997, 0.000, 0.000, 8790.002, 8790.002, 15.00, 0.00, 0.00, 0.000, 0.000
3392.000, -24698.276, 0.000, 0.000, 8792.476, 8792.476, 15.00, 0.00, 0.00, 0.000, 0.000
3393.000, -24679.553, 0.000, 0.000, 8794.948, 8794.948, 15.00, 0.00, 0.00, 0.000, 0.000
3394.000, -24660.828, 0.000, 0.000, 8797.418, 8797.418, 15.00, 0.00, 0.00, 0.000, 0.000
3395.000, -24642.101, 0.000, 0.000, 8799.886, 8799.886, 15.00, 0.00, 0.00, 0.000, 0.000
3396.000, -24623.370, 0.000, 0.000, 8802.352, 8802.352, 15.00, 0.00, 0.00, 0.000, 0.000
3397.000, -24604.638, 0.000, 0.000, 8804.817, 8804.817, 15.00, 0.00, 0.00, 0.000, 0.000
3398.000, -24585.903, 0.000, 0.000, 8807.279, 8807.279, 15.00, 0.00, 0.00, 0.000, 0.000
3399.000, -24567.166, 0.000, 0.000, 8809.740, 8809.740, 15.00, 0.00, 0.00, 0.000, 0.000
3400.000, -24548.426, 0.000, 0.000, 8812.198, 8812.198, 15.00, 0.00, 0.00, 0.000, 0.000
3401.000, -24529.684, 0.000, 0.000, 8814.655, 8814.655, 15.00, 0.00, 0.00, 0.000, 0.000
3402.000, -24510.939, 0.000, 0.000, 8817.110, 8817.110, 15.00, 0.00, 0.00, 0.000, 0.000
3403.000, -24492.192, 0.000, 0.000, 8819.563, 8819.563, 15.00, 0.00, 0.00, 0.000, 0.000
3404.000, -24473.443, 0.000, 0.000, 8822.015, 8822.015, 15.00, 0.00, 0.00, 0.000, 0.000
3405.000, -24454.691, 0.000, 0.000, 8824.464, 8824.464, 15.00, 0.00, 0.00, 0.000, 0.000
3406.000, -24435.937, 0.000, 0.000, 8826.911, 8826.911, 15.00, 0.00, 0.00, 0.000, 0.000
3407.000, -24417.180, 0.000, 0.000, 8829.357, 8829.357, 15.00, 0.00, 0.00, 0.000, 0.000
3408.000, -24398.421, 0.000, 0.000, 8831.801, 8831.801, 15.00, 0.00, 0.00, 0.000, 0.000
3409.000, -24379.660, 0.000, 0.000, 8834.242, 8834.242, 15.00, 0.00, 0.00, 0.000, 0.000
3410.000, -24360.896, 0.000, 0.000, 8836.682, 8836.682, 15.00, 0.00, 0.00, 0.000, 0.000
3411.000, -24342.130, 0.000, 0.000, 8839.121, 8839.121, 15.00, 0.00, 0.00, 0.000, 0.000
3412.000, -24323.361, 0.000, 0.000, 8841.557, 8841.557, 15.00, 0.00, 0.00, 0.000, 0.000
3413.000, -24304.590, 0.000, 0.000, 8843.991, 8843.991, 15.00, 0.00, 0.00, 0.000, 0.000
3414.000, -24285.817, 0.000, 0.000, 8846.424, 8846.424, 15.00, 0.00, 0.00, 0.000, 0.000
3415.000, -24267.041, 0.000, 0.000, 8848.854, 8848.854, 15.00, 0.00, 0.00, 0.000, 0.000
3416.000, -24248.263, 0.000, 0.000, 8851.283, 8851.283, 15.00, 0.00, 0.00, 0.000, 0.000
3417.000, -24229.483, 0.000, 0.000, 8853.710, 8853.710, 15.00, 0.00, 0.00, 0.000, 0.000
3418.000, -24210.700, 0.000, 0.000, 8856.135, 8856.135, 15.00, 0.00, 0.00, 0.000, 0.000
3419.000, -24191.914, 0.000, 0.000, 8858.558, 8858.558, 15.00, 0.00, 0.00, 0.000, 0.000
3420.000, -24173.127, 0.000, 0.000, 8860.979, 8860.979, 15.00, 0.00, 0.00, 0.000, 0.000
3421.000, -24154.337, 0.000, 0.000, 8863.398, 8863.398, 15.00, 0.00, 0.00, 0.000, 0.000
3422.000, -24135.544, 0.000, 0.000, 8865.816, 8865.816, 15.00, 0.00, 0.00, 0.000, 0.000
3423.000, -24116.750, 0.000, 0.000, 8868.231, 8868.231, 15.00, 0.00, 0.00, 0.000, 0.000
3424.000, -24097.953, 0.000, 0.000, 8870.645, 8870.645, 15.00, 0.00, 0.00, 0.000, 0.000
3425.000, -24079.153, 0.000, 0.000, 8873.057, 8873.057, 15.00, 0.00, 0.00, 0.000, 0.000
3426.000, -24060.351, 0.000, 0.000, 8875.467, 8875.467, 15.00, 0.00, 0.00, 0.000, 0.000
3427.000, -24041.547, 0.000, 0.000, 8877.875, 8877.875, 15.00, 0.00, 0.00, 0.000, 0.000
3428.000, -24022.741, 0.000, 0.000, 8880.281, 8880.281, 15.00, 0.00, 0.00, 0.000, 0.000
3429.000, -24003.932, 0.000, 0.000, 8882.685, 8882.685, 15.00, 0.00, 0.00, 0.000, 0.000
3430.000, -23985.120, 0.000, 0.000, 8885.087, 8885.087, 15.00, 0.00, 0.00, 0.000, 0.000
3431.000, -23966.307, 0.000, 0.000, 8887.488, 8887.488, 15.00, 0.00, 0.00, 0.000, 0.000
3432.000, -23947.491, 0.000, 0.000, 8889.887, 8889.887, 15.00, 0.00, 0.00, 0.000, 0.000
3433.000, -23928.672, 0.000, 0.000, 8892.283, 8892.283, 15.00, 0.00, 0.00, 0.000, 0.000
3434.000, -23909.852, 0.000, 0.000, 8894.678, 8894.678, 15.00, 0.00, 0.00, 0.000, 0.000
3435.000, -23891.029, 0.000, 0.000, 8897.071, 8897.071, 15.00, 0.00, 0.00, 0.000, 0.000
3436.000, -23872.203, 0.000, 0.000, 8899.462, 8899.462, 15.00, 0.00, 0.00, 0.000, 0.000
3437.000, -23853.376, 0.000, 0.000, 8901.851, 8901.851, 15.00, 0.00, 0.00, 0.000, 0.000
3438.000, -23834.546, 0.000, 0.000, 8904.239, 8904.239, 15.00, 0.00, 0.00, 0.000, 0.000
3439.000, -23815.713, 0.000, 0.000, 8906.624, 8906.624, 15.00, 0.00, 0.00, 0.000, 0.000
3440.000, -23796.878, 0.000, 0.000, 8909.008, 8909.008, 15.00, 0.00, 0.00, 0.000, 0.000
3441.000, -23778.041, 0.000, 0.000, 8911.390, 8911.390, 15.00, 0.00, 0.00, 0.000, 0.000
3442.000, -23759.202, 0.000, 0.000, 8913.769, 8913.769, 15.00, 0.00, 0.00, 0.000, 0.000
3443.000, -23740.360, 0.000, 0.000, 8916.147, 8916.147, 15.00, 0.00, 0.00, 0.000, 0.000
3444.000, -23721.516, 0.000, 0.000, 8918.523, 8918.523, 15.00, 0.00, 0.00, 0.000, 0.000
3445.000, -23702.670, 0.000, 0.000, 8920.897, 8920.897, 15.00, 0.00, 0.00, 0.000, 0.000
3446.000, -23683.821, 0.000, 0.000, 8923.270, 8923.270, 15.00, 0.00, 0.00, 0.000, 0.000
3447.000, -23664.970, 0.000, 0.000, 8925.640, 8925.640, 15.00, 0.00, 0.00, 0.000, 0.000
3448.000, -23646.117, 0.000, 0.000, 8928.009, 8928.009, 15.00, 0.00, 0.00, 0.000, 0.000
3449.000, -23627.261, 0.000, 0.000, 8930.375, 8930.375, 15.00, 0.00, 0.00, 0.000, 0.000
3450.000, -23608.403, 0.000, 0.000, 8932.740, 8932.740, 15.00, 0.00, 0.00, 0.000, 0.000
3451.000, -23589.543, 0.000, 0.000, 8935.103, 8935.103, 15.00, 0.00, 0.00, 0.000, 0.000
3452.000, -23570.680, 0.000, 0.000, 8937.464, 8937.464, 15.00, 0.00, 0.00, 0.000, 0.000
3453.000, -23551.815, 0.000, 0.000, 8939.823, 8939.823, 15.00, 0.00, 0.00, 0.000, 0.000
3454.000, -23532.948, 0.000, 0.000, 8942.180, 8942.180, 15.00, 0.00, 0.00, 0.000, 0.000
3455.000, -23514.078, 0.000, 0.000, 8944.535, 8944.535, 15.00, 0.00, 0.00, 0.000, 0.000
3456.000, -23495.206, 0.000, 0.000, 8946.889, 8946.889, 15.00, 0.00, 0.00, 0.000, 0.000
3457.000, -23476.332, 0.000, 0.000, 8949.240, 8949.240, 15.00, 0.00, 0.00, 0.000, 0.000
3458.000, -23457.455, 0.000, 0.000, 8951.590, 8951.590, 15.00, 0.00, 0.00, 0.000, 0.000
3459.000, -23438.577, 0.000, 0.000, 8953.938, 8953.938, 15.00, 0.00, 0.00, 0.000, 0.000
3460.000, -23419.696, 0.000, 0.000, 8956.283, 8956.283, 15.00, 0.00, 0.00, 0.000, 0.000
3461.000, -23400.812, 0.000, 0.000, 8958.627, 8958.627, 15.00, 0.00, 0.00, 0.000, 0.000
3462.000, -23381.926, 0.000, 0.000, 8960.969, 8960.969, 15.00, 0.00, 0.00, 0.000, 0.000
3463.000, -23363.038, 0.000, 0.000, 8963.310, 8963.310, 15.00, 0.00, 0.00, 0.000, 0.000
3464.000, -23344.148, 0.000, 0.000, 8965.648, 8965.648, 15.00, 0.00, 0.00, 0.000, 0.000
3465.000, -23325.255, 0.000, 0.000, 8967.984, 8967.984, 15.00, 0.00, 0.00, 0.000, 0.000
3466.000, -23306.361, 0.000, 0.000, 8970.319, 8970.319, 15.00, 0.00, 0.00, 0.000, 0.000
3467.000, -23287.463, 0.000, 0.000, 8972.652, 8972.652, 15.00, 0.00, 0.00, 0.000, 0.000
3468.000, -23268.564, 0.000, 0.000, 8974.982, 8974.982, 15.00, 0.00, 0.00, 0.000, 0.000
3469.000, -23249.662, 0.000, 0.000, 8977.311, 8977.311, 15.00, 0.00, 0.00, 0.000, 0.000
3470.000, -23230.758, 0.000, 0.000, 8979.638, 8979.638, 15.00, 0.00, 0.00, 0.000, 0.000
3471.000, -23211.852, 0.000, 0.000, 8981.963, 8981.963, 15.00, 0.00, 0.00, 0.000, 0.000
3472.000, -23192.943, 0.000, 0.000, 8984.286, 8984.286, 15.00, 0.00, 0.00, 0.000, 0.000
3473.000, -23174.032, 0.000, 0.000, 8986.608, 8986.608, 15.00, 0.00, 0.00, 0.000, 0.000
3474.000, -23155.119, 0.000, 0.000, 8988.927, 8988.927, 15.00, 0.00, 0.00, 0.000, 0.000
3475.000, -23136.204, 0.000, 0.000, 8991.245, 8991.245, 15.00, 0.00, 0.00, 0.000, 0.000
3476.000, -23117.286, 0.000, 0.000, 8993.560, 8993.560, 15.00, 0.00, 0.00, 0.000, 0.000
3477.000, -23098.366, 0.000, 0.000, 8995.874, 8995.874, 15.00, 0.00, 0.00, 0.000, 0.000
3478.000, -23079.444, 0.000, 0.000, 8998.186, 8998.186, 15.00, 0.00, 0.00, 0.000, 0.000
3479.000, -23060.520, 0.000, 0.000, 9000.496, 9000.496, 15.00, 0.00, 0.00, 0.000, 0.000
3480.000, -23041.593, 0.000, 0.000, 9002.804, 9002.804, 15.00, 0.00, 0.00, 0.000, 0.000
3481.000, -23022.664, 0.000, 0.000, 9005.110, 9005.110, 15.00, 0.00, 0.00, 0.000, 0.000
3482.000, -23003.733, 0.000, 0.000, 9007.414, 9007.414, 15.00, 0.00, 0.00, 0.000, 0.000
3483.000, -22984.799, 0.000, 0.000, 9009.717, 9009.717, 15.00, 0.00, 0.00, 0.000, 0.000
3484.000, -22965.863, 0.000, 0.000, 9012.017, 9012.017, 15.00, 0.00, 0.00, 0.000, 0.000
3485.000, -22946.925, 0.000, 0.000, 9014.316, 9014.316, 15.00, 0.00, 0.00, 0.000, 0.000
3486.000, -22927.985, 0.000, 0.000, 9016.612, 9016.612, 15.00, 0.00, 0.00, 0.000, 0.000
3487.000, -22909.042, 0.000, 0.000, 9018.907, 9018.907, 15.00, 0.00, 0.00, 0.000, 0.000
3488.000, -22890.098, 0.000, 0.000, 9021.200, 9021.200, 15.00, 0.00, 0.00, 0.000, 0.000
3489.000, -22871.150, 0.000, 0.000, 9023.491, 9023.491, 15.00, 0.00, 0.00, 0.000, 0.000
3490.000, -22852.201, 0.000, 0.000, 9025.780, 9025.780, 15.00, 0.00, 0.00, 0.000, 0.000
3491.000, -22833.250, 0.000, 0.000, 9028.067, 9028.067, 15.00, 0.00, 0.00, 0.000, 0.000
3492.000, -22814.296, 0.000, 0.000, 9030.353, 9030.353, 15.00, 0.00, 0.00, 0.000, 0.000
3493.000, -22795.340, 0.000, 0.000, 9032.636, 9032.636, 15.00, 0.00, 0.00, 0.000, 0.000
3494.000, -22776.382, 0.000, 0.000, 9034.918, 9034.918, 15.00, 0.00, 0.00, 0.000, 0.000
3495.000, -22757.421, 0.000, 0.000, 9037.197, 9037.197, 15.00, 0.00, 0.00, 0.000, 0.000
3496.000, -22738.458, 0.000, 0.000, 9039.475, 9039.475, 15.00, 0.00, 0.00, 0.000, 0.000
3497.000, -22719.493, 0.000, 0.000, 9041.751, 9041.751, 15.00, 0.00, 0.00, 0.000, 0.000
3498.000, -22700.526, 0.000, 0.000, 9044.025, 9044.025, 15.00, 0.00, 0.00, 0.000, 0.000
3499.000, -22681.557, 0.000, 0.000, 9046.297, 9046.297, 15.00, 0.00, 0.00, 0.000, 0.000
3500.000, -22662.585, 0.000, 0.000, 9048.567, 9048.567, 15.00, 0.00, 0.00, 0.000, 0.000
3501.000, -22643.611, 0.000, 0.000, 9050.835, 9050.835, 15.00, 0.00, 0.00, 0.000, 0.000
3502.000, -22624.635, 0.000, 0.000, 9053.102, 9053.102, 15.00, 0.00, 0.00, 0.000, 0.000
3503.000, -22605.657, 0.000, 0.000, 9055.366, 9055.366, 15.00, 0.00, 0.00, 0.000, 0.000
3504.000, -22586.676, 0.000, 0.000, 9057.629, 9057.629, 15.00, 0.00, 0.00, 0.000, 0.000
3505.000, -22567.694, 0.000, 0.000, 9059.889, 9059.889, 15.00, 0.00, 0.00, 0.000, 0.000
